start_zip,end_zip,year,number_of_rides,avg_ride_duration_min
60609,60602,2023,19,83.15
60609,60602,2024,44,31.51
60609,60604,2020,72,47.38
60609,60604,2021,108,41.01
60609,60604,2022,67,47.41
60609,60604,2023,42,38.79
60609,60604,2024,33,45.5
60609,60607,2020,82,38.63
60609,60607,2021,212,24.42
60609,60607,2022,111,34.74
60609,60607,2023,152,26.47
60609,60607,2024,107,26.04
60609,60608,2020,637,25.92
60609,60608,2021,1091,28.44
60609,60608,2022,1071,17.71
60609,60608,2023,926,14.05
60609,60608,2024,775,14.47
60609,60609,2020,2707,30.19
60609,60609,2021,4162,18.76
60609,60609,2022,5098,15.67
60609,60609,2023,3447,13.84
60609,60609,2024,2974,12.8
60609,60610,2020,14,50.44
60609,60610,2021,23,53.85
60609,60610,2022,46,42.79
60609,60610,2023,11,52.21
60609,60610,2024,13,141.85
60609,60611,2020,32,49.12
60609,60611,2021,34,77.22
60609,60611,2022,10,47.02
60609,60611,2023,20,70.97
60609,60611,2024,11,122.3
60609,60612,2020,16,131.29
60609,60612,2021,79,620.84
60609,60612,2022,55,31.25
60609,60612,2023,24,39.69
60609,60612,2024,16,34.89
60609,60613,2020,10,80.43
60609,60613,2021,15,49.46
60609,60613,2022,11,59.6
60609,60613,2023,2,49.68
60609,60613,2024,3,52.63
60609,60614,2020,8,80.98
60609,60614,2021,15,80.4
60609,60614,2022,13,46.01
60609,60614,2023,8,58.93
60609,60614,2024,3,52.55
60609,60615,2020,663,27.22
60609,60615,2021,865,21.33
60609,60615,2022,1022,23.21
60609,60615,2023,553,21.51
60609,60615,2024,447,18.57
60609,60616,2020,498,24.78
60609,60616,2021,697,19.3
60609,60616,2022,625,16.76
60609,60616,2023,791,16.76
60609,60616,2024,798,16.24
60609,60617,2021,1,65.38
60609,60618,2020,1,54.25
60609,60618,2021,3,55.75
60609,60619,2020,31,40.26
60609,60619,2021,46,40.3
60609,60619,2022,23,36.41
60609,60619,2023,7,45.6
60609,60619,2024,17,35.85
60609,60621,2020,136,24.61
60609,60621,2021,193,19.48
60609,60621,2022,182,14.65
60609,60621,2023,202,23.29
60609,60621,2024,142,22.38
60609,60622,2020,7,48.31
60609,60622,2021,52,34.34
60609,60622,2022,27,44.6
60609,60622,2023,15,45.06
60609,60622,2024,22,50.15
60609,60623,2020,27,41.94
60609,60623,2021,93,34.13
60609,60623,2022,70,37.98
60609,60623,2023,33,27.16
60609,60623,2024,26,30.3
60609,60624,2020,9,39.32
60609,60624,2021,8,70.33
60609,60624,2022,7,46.25
60609,60624,2023,1,134.13
60609,60624,2024,8,38.42
60609,60625,2021,4,120.0
60609,60625,2024,1,62.32
60609,60626,2021,1,86.55
60609,60626,2022,2,76.66
60609,60628,2020,2,35.88
60609,60628,2021,6,66.04
60609,60628,2022,3,69.59
60609,60628,2024,1,48.73
60609,60629,2020,14,20.44
60609,60629,2021,105,17.64
60609,60629,2022,261,14.75
60609,60629,2023,162,14.42
60609,60629,2024,162,19.23
60609,60630,2024,1,72.65
60609,60632,2020,6,42.11
60609,60632,2021,169,18.75
60609,60632,2022,434,13.67
60609,60632,2023,379,10.54
60609,60632,2024,405,11.92
60609,60633,2022,1,116.38
60609,60636,2020,112,39.49
60609,60636,2021,310,24.54
60609,60636,2022,246,23.46
60609,60636,2023,244,27.81
60609,60636,2024,218,26.19
60609,60637,2020,76,32.7
60609,60637,2021,169,32.48
60609,60637,2022,127,22.84
60609,60637,2023,109,24.43
60609,60637,2024,129,21.69
60609,60638,2021,2,267.41
60609,60638,2022,5,49.65
60609,60638,2023,5,40.78
60609,60638,2024,2,19.46
60609,60639,2023,1,67.73
60609,60640,2021,5,86.96
60609,60640,2022,3,79.96
60609,60640,2023,1,73.82
60609,60640,2024,2,66.31
60609,60642,2020,14,52.89
60609,60642,2021,15,37.75
60609,60642,2022,12,37.11
60609,60642,2023,9,37.71
60609,60642,2024,3,30.27
60609,60643,2020,8,41.84
60609,60643,2021,27,35.46
60609,60643,2022,8,61.08
60609,60643,2023,2,50.98
60609,60643,2024,3,41.04
60609,60644,2020,1,35.67
60609,60644,2021,3,48.97
60609,60644,2022,1,56.42
60609,60644,2023,1,53.68
60609,60645,2021,1,172.82
60609,60647,2020,12,61.0
60609,60647,2021,14,48.73
60609,60647,2022,5,49.21
60609,60647,2023,6,42.32
60609,60647,2024,8,49.04
60609,60649,2020,17,69.81
60609,60649,2021,20,61.6
60609,60649,2022,19,49.33
60609,60649,2023,12,178.24
60609,60649,2024,6,41.56
60609,60651,2020,1,83.52
60609,60651,2021,1,48.72
60609,60651,2022,2,79.84
60609,60651,2023,2,66.76
60609,60651,2024,1,32.7
60609,60652,2021,1,32.13
60609,60652,2024,1,26.63
60609,60653,2020,219,30.9
60609,60653,2021,377,23.13
60609,60653,2022,221,17.13
60609,60653,2023,240,15.16
60609,60653,2024,162,13.14
60609,60655,2022,1,64.17
60609,60657,2020,14,60.4
60609,60657,2021,5,48.88
60609,60657,2022,7,67.4
60609,60657,2023,10,51.09
60609,60657,2024,3,53.38
60609,60660,2021,1,77.53
60609,60660,2024,1,68.25
60609,60661,2020,127,32.14
60609,60661,2021,190,32.67
60609,60661,2022,82,39.62
60609,60661,2023,80,52.05
60609,60661,2024,218,31.91
60609,60678,2020,22,86.03
60609,60678,2021,15,57.48
60609,60678,2022,16,95.0
60609,60678,2023,15,71.46
60609,60678,2024,8,48.2
60609,60707,2021,1,116.53
60609,60803,2021,1,529.93
60609,60804,2021,1,46.07
60609,60804,2022,1,23.95
60609,60804,2023,3,27.64
60609,60804,2024,1,30.02
60610,60602,2020,24714,20.5
60610,60602,2021,36343,16.79
60610,60602,2022,33138,14.11
60610,60602,2023,35453,12.81
60610,60602,2024,38496,13.06
60610,60604,2020,8124,33.4
60610,60604,2021,11782,34.1
60610,60604,2022,11074,30.97
60610,60604,2023,10853,30.14
60610,60604,2024,13256,28.28
60610,60607,2020,2997,28.74
60610,60607,2021,4479,26.4
60610,60607,2022,4402,24.67
60610,60607,2023,4701,22.5
60610,60607,2024,4269,22.83
60610,60608,2020,422,65.75
60610,60608,2021,539,39.29
60610,60608,2022,477,41.78
60610,60608,2023,503,34.36
60610,60608,2024,486,40.09
60610,60609,2020,22,70.71
60610,60609,2021,22,341.73
60610,60609,2022,31,53.96
60610,60609,2023,14,53.58
60610,60609,2024,6,103.88
60610,60610,2020,160697,19.23
60610,60610,2021,233654,16.29
60610,60610,2022,222775,12.79
60610,60610,2023,229056,11.31
60610,60610,2024,234127,11.62
60610,60611,2020,51780,18.22
60610,60611,2021,85410,19.17
60610,60611,2022,74696,16.22
60610,60611,2023,72660,15.1
60610,60611,2024,77561,15.3
60610,60612,2020,1783,218.02
60610,60612,2021,2721,92.91
60610,60612,2022,2492,29.94
60610,60612,2023,2418,22.95
60610,60612,2024,2689,23.28
60610,60613,2020,12354,30.8
60610,60613,2021,15885,32.12
60610,60613,2022,15628,29.2
60610,60613,2023,15415,28.07
60610,60613,2024,16629,28.16
60610,60614,2020,77879,16.39
60610,60614,2021,117157,16.29
60610,60614,2022,108353,14.78
60610,60614,2023,104489,14.04
60610,60614,2024,107561,14.48
60610,60615,2020,447,67.5
60610,60615,2021,805,69.63
60610,60615,2022,630,65.09
60610,60615,2023,689,63.51
60610,60615,2024,689,61.8
60610,60616,2020,2467,38.9
60610,60616,2021,3364,42.14
60610,60616,2022,2550,36.83
60610,60616,2023,2622,36.45
60610,60616,2024,3021,37.62
60610,60617,2021,2,113.29
60610,60617,2024,5,87.19
60610,60618,2020,738,41.36
60610,60618,2021,1200,36.01
60610,60618,2022,797,34.89
60610,60618,2023,745,35.32
60610,60618,2024,801,34.47
60610,60619,2020,11,1760.57
60610,60619,2021,18,84.81
60610,60619,2022,2,70.66
60610,60619,2023,3,217.14
60610,60619,2024,3,331.59
60610,60621,2020,9,74.66
60610,60621,2021,7,1303.23
60610,60621,2022,2,75.2
60610,60621,2023,4,145.66
60610,60621,2024,11,38.66
60610,60622,2020,13338,20.75
60610,60622,2021,20499,19.46
60610,60622,2022,17359,18.19
60610,60622,2023,16895,17.16
60610,60622,2024,16198,17.07
60610,60623,2020,44,963.19
60610,60623,2021,73,49.91
60610,60623,2022,98,53.29
60610,60623,2023,69,46.48
60610,60623,2024,50,45.7
60610,60624,2020,219,479.84
60610,60624,2021,310,41.09
60610,60624,2022,278,38.99
60610,60624,2023,193,35.03
60610,60624,2024,163,35.56
60610,60625,2020,423,194.47
60610,60625,2021,815,40.88
60610,60625,2022,1105,36.27
60610,60625,2023,663,35.53
60610,60625,2024,611,37.49
60610,60626,2020,391,95.6
60610,60626,2021,449,113.56
60610,60626,2022,368,68.42
60610,60626,2023,297,73.77
60610,60626,2024,362,77.64
60610,60628,2022,1,208.22
60610,60628,2023,1,184.3
60610,60629,2021,1,72.08
60610,60629,2022,2,78.19
60610,60629,2023,2,94.82
60610,60629,2024,1,471.48
60610,60630,2021,12,45.97
60610,60630,2022,2,41.89
60610,60630,2023,15,49.37
60610,60630,2024,20,45.78
60610,60631,2024,1,16.81
60610,60632,2020,1,159.4
60610,60632,2021,1,44.78
60610,60632,2022,8,52.68
60610,60632,2023,4,49.53
60610,60632,2024,5,41.5
60610,60633,2024,3,9.61
60610,60634,2021,10,59.93
60610,60634,2022,6,39.88
60610,60634,2023,47,42.1
60610,60634,2024,89,38.24
60610,60636,2020,3,8690.04
60610,60636,2021,14,2934.0
60610,60636,2022,2,148.76
60610,60636,2023,14,269.34
60610,60636,2024,6,255.98
60610,60637,2020,37,78.75
60610,60637,2021,71,81.14
60610,60637,2022,98,87.5
60610,60637,2023,122,63.86
60610,60637,2024,160,63.33
60610,60638,2023,1,64.53
60610,60639,2021,58,40.28
60610,60639,2022,90,34.65
60610,60639,2023,77,35.28
60610,60639,2024,60,38.14
60610,60640,2020,5117,43.75
60610,60640,2021,5925,42.73
60610,60640,2022,5776,38.53
60610,60640,2023,5990,37.93
60610,60640,2024,6893,37.8
60610,60641,2020,62,50.28
60610,60641,2021,182,42.1
60610,60641,2022,142,43.35
60610,60641,2023,96,42.14
60610,60641,2024,114,45.59
60610,60642,2020,9057,11.42
60610,60642,2021,16141,13.18
60610,60642,2022,15754,11.99
60610,60642,2023,14769,11.06
60610,60642,2024,15193,11.36
60610,60643,2021,2,16134.32
60610,60643,2022,3,93.24
60610,60643,2024,3,119.56
60610,60644,2020,19,2014.94
60610,60644,2021,11,3174.08
60610,60644,2022,20,69.4
60610,60644,2023,19,77.37
60610,60644,2024,10,93.98
60610,60645,2020,73,69.4
60610,60645,2021,84,72.09
60610,60645,2022,66,70.85
60610,60645,2023,58,70.87
60610,60645,2024,75,60.79
60610,60646,2022,3,55.77
60610,60646,2023,4,49.44
60610,60646,2024,4,84.79
60610,60647,2020,6917,33.97
60610,60647,2021,10545,34.93
60610,60647,2022,9340,25.58
60610,60647,2023,9279,24.89
60610,60647,2024,9580,24.94
60610,60649,2020,21,824.68
60610,60649,2021,29,95.18
60610,60649,2022,31,73.55
60610,60649,2023,53,85.26
60610,60649,2024,27,98.59
60610,60651,2020,28,68.87
60610,60651,2021,41,48.21
60610,60651,2022,63,41.1
60610,60651,2023,44,39.2
60610,60651,2024,76,56.19
60610,60653,2020,272,127.72
60610,60653,2021,357,50.88
60610,60653,2022,359,48.28
60610,60653,2023,221,49.21
60610,60653,2024,260,44.64
60610,60655,2024,1,13.2
60610,60656,2024,1,147.55
60610,60657,2020,26927,25.78
60610,60657,2021,37707,23.83
60610,60657,2022,32791,21.59
60610,60657,2023,31318,21.39
60610,60657,2024,32077,21.04
60610,60659,2020,22,45.74
60610,60659,2021,65,50.19
60610,60659,2022,67,54.98
60610,60659,2023,43,44.6
60610,60659,2024,38,57.28
60610,60660,2020,683,110.7
60610,60660,2021,737,49.47
60610,60660,2022,764,48.71
60610,60660,2023,959,45.05
60610,60660,2024,1077,47.8
60610,60661,2020,45371,13.03
60610,60661,2021,70882,14.3
60610,60661,2022,69656,12.76
60610,60661,2023,79886,11.89
60610,60661,2024,90557,11.73
60610,60666,2024,1,191.38
60610,60678,2020,8780,28.12
60610,60678,2021,14940,31.05
60610,60678,2022,13612,28.09
60610,60678,2023,12296,26.48
60610,60678,2024,13891,27.41
60610,60701,2022,1,79.57
60610,60701,2023,2,43.97
60610,60701,2024,11,198.43
60610,60706,2022,2,55.58
60610,60706,2023,1,52.25
60610,60706,2024,1,47.78
60610,60707,2020,1,42.87
60610,60707,2021,2,63.58
60610,60707,2022,3,83.61
60610,60707,2023,5,42.66
60610,60707,2024,5,94.5
60610,60803,2023,1,173.5
60610,60804,2021,1,55.93
60610,60804,2022,3,54.56
60610,60804,2024,1,81.4
60611,60602,2020,19609,28.81
60611,60602,2021,32013,24.66
60611,60602,2022,28599,16.82
60611,60602,2023,28191,15.22
60611,60602,2024,31353,15.51
60611,60604,2020,16612,32.31
60611,60604,2021,27207,29.05
60611,60604,2022,24611,25.64
60611,60604,2023,23243,25.29
60611,60604,2024,27639,24.36
60611,60607,2020,3015,32.56
60611,60607,2021,4659,29.37
60611,60607,2022,4284,26.8
60611,60607,2023,4570,24.99
60611,60607,2024,4632,24.28
60611,60608,2020,540,67.57
60611,60608,2021,622,44.88
60611,60608,2022,451,39.15
60611,60608,2023,531,34.18
60611,60608,2024,566,46.58
60611,60609,2020,46,86.47
60611,60609,2021,43,58.86
60611,60609,2022,33,59.26
60611,60609,2023,22,65.97
60611,60609,2024,20,112.45
60611,60610,2020,51264,19.58
60611,60610,2021,90044,20.36
60611,60610,2022,78881,16.62
60611,60610,2023,74607,15.42
60611,60610,2024,81168,15.49
60611,60611,2020,74743,40.4
60611,60611,2021,119990,33.13
60611,60611,2022,104888,23.42
60611,60611,2023,100676,21.77
60611,60611,2024,117651,21.41
60611,60612,2020,1431,316.79
60611,60612,2021,2122,237.57
60611,60612,2022,1886,40.38
60611,60612,2023,2091,25.39
60611,60612,2024,2007,23.23
60611,60613,2020,4317,47.98
60611,60613,2021,7088,45.87
60611,60613,2022,6875,39.78
60611,60613,2023,7046,38.76
60611,60613,2024,8083,38.36
60611,60614,2020,21290,26.41
60611,60614,2021,34291,29.24
60611,60614,2022,30406,27.22
60611,60614,2023,29427,26.43
60611,60614,2024,32493,26.46
60611,60615,2020,1037,188.2
60611,60615,2021,2057,62.94
60611,60615,2022,1722,60.08
60611,60615,2023,1389,59.34
60611,60615,2024,1564,58.38
60611,60616,2020,5525,50.69
60611,60616,2021,7361,42.79
60611,60616,2022,5413,33.7
60611,60616,2023,5309,35.3
60611,60616,2024,6198,34.97
60611,60617,2021,4,74.63
60611,60617,2022,1,69.77
60611,60617,2023,3,78.72
60611,60617,2024,2,34.12
60611,60618,2020,316,57.24
60611,60618,2021,555,41.32
60611,60618,2022,407,39.82
60611,60618,2023,445,38.83
60611,60618,2024,437,38.17
60611,60619,2020,10,313.99
60611,60619,2021,22,196.76
60611,60619,2022,10,65.72
60611,60619,2023,1,67.13
60611,60619,2024,4,165.84
60611,60621,2020,45,989.9
60611,60621,2021,22,203.81
60611,60621,2022,8,64.0
60611,60621,2023,8,118.44
60611,60621,2024,5,72.05
60611,60622,2020,5278,24.11
60611,60622,2021,7399,34.41
60611,60622,2022,6996,23.22
60611,60622,2023,6834,22.5
60611,60622,2024,7024,21.5
60611,60623,2020,41,-602.81
60611,60623,2021,95,372.06
60611,60623,2022,115,46.12
60611,60623,2023,64,44.12
60611,60623,2024,89,54.71
60611,60624,2020,87,580.1
60611,60624,2021,172,83.02
60611,60624,2022,141,48.1
60611,60624,2023,85,61.94
60611,60624,2024,106,45.48
60611,60625,2020,141,115.74
60611,60625,2021,300,47.3
60611,60625,2022,352,45.89
60611,60625,2023,328,41.72
60611,60625,2024,383,44.88
60611,60626,2020,200,117.39
60611,60626,2021,204,179.36
60611,60626,2022,207,81.19
60611,60626,2023,171,97.3
60611,60626,2024,216,90.56
60611,60628,2020,1,74.62
60611,60628,2021,5,107.47
60611,60628,2022,3,139.53
60611,60628,2023,2,106.96
60611,60629,2021,1,41.33
60611,60629,2022,2,102.08
60611,60629,2023,1,320.78
60611,60629,2024,4,54.8
60611,60630,2022,2,57.46
60611,60630,2023,8,62.0
60611,60630,2024,14,60.02
60611,60631,2024,2,72.32
60611,60632,2021,4,108.7
60611,60632,2022,7,71.48
60611,60632,2023,7,70.45
60611,60632,2024,10,60.52
60611,60634,2021,7,66.43
60611,60634,2022,12,57.13
60611,60634,2023,1,52.63
60611,60634,2024,4,160.14
60611,60636,2020,8,705.05
60611,60636,2021,16,74.37
60611,60636,2022,22,62.99
60611,60636,2023,18,280.09
60611,60636,2024,30,211.22
60611,60637,2020,112,149.93
60611,60637,2021,223,75.21
60611,60637,2022,234,71.73
60611,60637,2023,227,63.55
60611,60637,2024,342,63.83
60611,60638,2024,4,106.31
60611,60639,2020,2,42.8
60611,60639,2021,58,45.29
60611,60639,2022,45,42.86
60611,60639,2023,27,41.82
60611,60639,2024,22,58.58
60611,60640,2020,2147,58.56
60611,60640,2021,3045,55.31
60611,60640,2022,3416,48.43
60611,60640,2023,3282,46.83
60611,60640,2024,3856,47.61
60611,60641,2020,12,75.59
60611,60641,2021,71,48.55
60611,60641,2022,85,52.27
60611,60641,2023,31,46.35
60611,60641,2024,45,67.31
60611,60642,2020,3719,18.01
60611,60642,2021,7561,18.32
60611,60642,2022,7642,14.69
60611,60642,2023,6890,15.18
60611,60642,2024,7080,15.24
60611,60643,2022,4,130.16
60611,60644,2020,14,195.97
60611,60644,2021,24,544.78
60611,60644,2022,21,125.03
60611,60644,2023,11,131.76
60611,60644,2024,16,66.06
60611,60645,2020,41,86.32
60611,60645,2021,56,804.19
60611,60645,2022,35,71.53
60611,60645,2023,21,70.6
60611,60645,2024,65,69.91
60611,60646,2022,1,80.58
60611,60646,2024,2,30.48
60611,60647,2020,2369,59.47
60611,60647,2021,3984,43.6
60611,60647,2022,3697,31.23
60611,60647,2023,3862,30.38
60611,60647,2024,3775,30.33
60611,60649,2020,61,90.83
60611,60649,2021,132,212.88
60611,60649,2022,96,61.18
60611,60649,2023,93,79.43
60611,60649,2024,77,95.2
60611,60651,2020,5,84.13
60611,60651,2021,18,63.0
60611,60651,2022,31,83.12
60611,60651,2023,19,77.93
60611,60651,2024,36,135.78
60611,60653,2020,950,51.99
60611,60653,2021,1046,76.8
60611,60653,2022,868,43.31
60611,60653,2023,647,40.15
60611,60653,2024,585,44.32
60611,60657,2020,8093,35.8
60611,60657,2021,11850,35.65
60611,60657,2022,11112,32.48
60611,60657,2023,10863,31.42
60611,60657,2024,11338,30.93
60611,60659,2020,16,63.98
60611,60659,2021,44,67.38
60611,60659,2022,31,54.58
60611,60659,2023,27,57.36
60611,60659,2024,52,70.68
60611,60660,2020,221,101.43
60611,60660,2021,501,64.86
60611,60660,2022,433,64.22
60611,60660,2023,446,60.72
60611,60660,2024,566,57.19
60611,60661,2020,28616,18.16
60611,60661,2021,45380,19.47
60611,60661,2022,46603,15.0
60611,60661,2023,50117,13.76
60611,60661,2024,55261,13.53
60611,60666,2024,4,84.37
60611,60678,2020,15680,36.93
60611,60678,2021,29627,34.53
60611,60678,2022,24837,27.67
60611,60678,2023,22125,25.41
60611,60678,2024,26885,25.47
60611,60701,2022,1,96.35
60611,60701,2024,2,116.6
60611,60706,2022,1,49.38
60611,60706,2023,1,53.32
60611,60706,2024,1,62.4
60611,60707,2020,1,46.37
60611,60707,2021,3,47.51
60611,60707,2022,5,69.87
60611,60707,2024,9,54.87
60611,60804,2023,3,51.24
60611,60804,2024,3,59.39
60611,60805,2023,1,2.6
60612,60602,2020,2155,9.04
60612,60602,2021,3096,20.12
60612,60602,2022,2855,18.9
60612,60602,2023,2789,18.66
60612,60602,2024,2832,17.94
60612,60604,2020,2332,29.49
60612,60604,2021,2411,22.05
60612,60604,2022,1750,22.84
60612,60604,2023,1480,21.56
60612,60604,2024,1571,20.92
60612,60607,2020,9358,10.36
60612,60607,2021,15091,11.63
60612,60607,2022,18768,10.84
60612,60607,2023,18238,10.15
60612,60607,2024,19030,10.14
60612,60608,2020,2162,1.08
60612,60608,2021,2535,15.4
60612,60608,2022,2930,14.33
60612,60608,2023,2831,12.83
60612,60608,2024,2604,13.24
60612,60609,2020,129,29.76
60612,60609,2021,130,33.77
60612,60609,2022,135,38.16
60612,60609,2023,65,44.31
60612,60609,2024,34,46.41
60612,60610,2020,1918,29.55
60612,60610,2021,2983,26.07
60612,60610,2022,2506,23.92
60612,60610,2023,2463,24.88
60612,60610,2024,2673,24.02
60612,60611,2020,1601,-5.26
60612,60611,2021,2002,28.94
60612,60611,2022,1896,25.21
60612,60611,2023,2018,25.07
60612,60611,2024,2055,24.23
60612,60612,2020,15398,17.27
60612,60612,2021,17888,13.94
60612,60612,2022,22836,10.04
60612,60612,2023,25331,8.65
60612,60612,2024,22047,9.9
60612,60613,2020,243,38.73
60612,60613,2021,332,43.21
60612,60613,2022,415,35.19
60612,60613,2023,591,32.52
60612,60613,2024,675,33.92
60612,60614,2020,1066,31.14
60612,60614,2021,1571,29.04
60612,60614,2022,1657,26.16
60612,60614,2023,1742,24.91
60612,60614,2024,1859,25.19
60612,60615,2020,66,62.08
60612,60615,2021,104,56.36
60612,60615,2022,60,55.01
60612,60615,2023,46,53.46
60612,60615,2024,91,63.69
60612,60616,2020,938,33.65
60612,60616,2021,943,30.83
60612,60616,2022,697,29.13
60612,60616,2023,608,30.71
60612,60616,2024,661,27.48
60612,60617,2021,2,98.64
60612,60618,2020,185,38.38
60612,60618,2021,297,44.56
60612,60618,2022,256,30.45
60612,60618,2023,258,29.95
60612,60618,2024,361,29.52
60612,60619,2020,1,56.33
60612,60619,2021,4,73.22
60612,60619,2023,3,108.07
60612,60619,2024,2,74.54
60612,60621,2022,1,51.1
60612,60621,2023,4,69.94
60612,60621,2024,2,34.91
60612,60622,2020,7075,11.85
60612,60622,2021,12199,14.45
60612,60622,2022,12309,12.15
60612,60622,2023,13603,11.14
60612,60622,2024,12597,10.83
60612,60623,2020,364,18.84
60612,60623,2021,765,20.3
60612,60623,2022,747,21.17
60612,60623,2023,582,19.36
60612,60623,2024,486,17.44
60612,60624,2020,644,46.26
60612,60624,2021,1408,20.62
60612,60624,2022,1622,18.35
60612,60624,2023,1124,16.95
60612,60624,2024,1168,11.73
60612,60625,2020,95,39.49
60612,60625,2021,228,40.61
60612,60625,2022,154,37.13
60612,60625,2023,128,36.26
60612,60625,2024,136,33.07
60612,60626,2020,4,97.33
60612,60626,2021,19,61.95
60612,60626,2022,7,75.02
60612,60626,2023,39,68.08
60612,60626,2024,49,52.02
60612,60628,2023,2,102.15
60612,60629,2021,2,149.33
60612,60629,2022,7,37.89
60612,60629,2023,3,32.68
60612,60629,2024,8,39.79
60612,60630,2020,1,72.73
60612,60630,2021,5,39.34
60612,60630,2022,1,41.85
60612,60630,2023,4,67.89
60612,60630,2024,6,44.41
60612,60631,2021,1,116.43
60612,60632,2020,2,32.16
60612,60632,2021,20,35.88
60612,60632,2022,31,49.17
60612,60632,2023,17,29.73
60612,60632,2024,24,33.34
60612,60634,2021,16,40.13
60612,60634,2022,4,43.94
60612,60634,2023,8,44.97
60612,60634,2024,3,66.17
60612,60636,2020,11,69.44
60612,60636,2021,5,55.36
60612,60636,2022,11,76.52
60612,60636,2023,3,41.57
60612,60636,2024,5,39.11
60612,60637,2020,28,62.74
60612,60637,2021,59,57.37
60612,60637,2022,10,61.34
60612,60637,2023,22,63.08
60612,60637,2024,27,59.33
60612,60638,2020,1,74.23
60612,60638,2021,2,30.58
60612,60638,2022,2,193.68
60612,60638,2023,3,38.36
60612,60638,2024,5,51.46
